Season,Team,G,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2000,ATL,46,2000-02-08,0,TOR,L,88,109,32,75,.427,1,11,.091,23,29,.793,9,43,14,1,1,13,16,45,94,.479,6,13,.462,13,13,1.000,11,40,35,8,5,5,23
2000,ATL,47,2000-02-09,1,HOU,W,116,100,50,89,.562,1,4,.250,15,20,.750,13,52,20,3,5,16,24,35,83,.422,6,22,.273,24,31,.774,7,32,14,11,3,9,19
2000,ATL,48,2000-02-15,1,NJN,W,103,86,40,80,.500,4,9,.444,19,27,.704,15,49,23,7,15,17,21,31,95,.326,8,15,.533,16,21,.762,21,46,13,6,2,14,24
2000,ATL,49,2000-02-18,0,PHO,L,73,85,27,75,.360,1,6,.167,18,30,.600,21,60,13,5,9,21,19,37,90,.411,2,8,.250,9,15,.600,14,45,25,8,6,8,23
2000,ATL,50,2000-02-21,0,UTA,L,94,96,41,79,.519,3,9,.333,9,13,.692,11,40,15,5,5,14,20,39,83,.470,7,10,.700,11,16,.688,10,37,24,4,4,11,16
2000,ATL,51,2000-02-23,0,SAC,W,100,94,45,104,.433,2,2,1.000,8,10,.800,18,50,23,12,9,9,15,38,92,.413,3,17,.176,15,16,.938,15,52,17,6,6,16,14
2000,ATL,52,2000-02-25,0,SEA,W,95,87,38,85,.447,7,16,.438,12,17,.706,14,45,26,8,8,8,14,36,85,.424,5,16,.313,10,16,.625,18,51,24,7,2,14,15
2000,ATL,53,2000-02-26,0,LAC,L,77,78,34,84,.405,4,8,.500,5,5,1.000,15,52,19,5,9,17,14,32,85,.376,5,7,.714,9,13,.692,13,44,18,11,9,13,15
2000,ATL,54,2000-02-28,0,GSW,L,75,80,29,84,.345,3,11,.273,14,17,.824,14,52,15,6,6,11,20,33,89,.371,2,8,.250,12,20,.600,21,58,24,8,4,9,13
2000,ATL,55,2000-03-01,1,WAS,L,83,102,32,75,.427,2,6,.333,17,22,.773,11,41,12,7,5,16,23,40,76,.526,5,9,.556,17,23,.739,8,37,25,8,2,12,21
2000,ATL,56,2000-03-03,1,NYK,W,83,70,34,75,.453,2,10,.200,13,14,.929,13,50,17,3,8,17,16,30,82,.366,2,8,.250,8,11,.727,10,30,12,8,0,8,19
2000,ATL,57,2000-03-04,1,SEA,L,81,93,34,82,.415,3,15,.200,10,19,.526,15,49,18,7,5,14,22,39,84,.464,4,12,.333,11,18,.611,11,40,19,7,5,10,18
2000,ATL,58,2000-03-06,0,MIL,L,78,111,35,75,.467,3,11,.273,5,8,.625,5,21,25,10,4,15,16,48,86,.558,8,13,.615,7,11,.636,19,51,32,6,2,16,18
2000,ATL,59,2000-03-07,0,CHI,L,82,89,37,85,.435,1,9,.111,7,9,.778,17,52,27,1,11,14,18,32,90,.356,5,14,.357,20,23,.870,15,44,25,9,3,3,17
2000,ATL,60,2000-03-09,1,SAS,L,79,105,33,76,.434,2,3,.667,11,13,.846,5,35,22,6,4,15,15,43,84,.512,5,13,.385,14,19,.737,10,41,20,9,5,8,15
2000,ATL,61,2000-03-11,1,VAN,W,91,86,39,73,.534,0,6,.000,13,18,.722,8,37,22,4,7,17,22,37,76,.487,1,11,.091,11,17,.647,8,30,11,9,2,12,23
2000,ATL,62,2000-03-14,0,SAS,L,79,94,36,85,.424,1,8,.125,6,8,.750,14,42,20,7,2,15,17,40,79,.506,2,7,.286,12,13,.923,9,39,26,10,7,15,18
2000,ATL,63,2000-03-15,1,IND,L,107,113,38,80,.475,3,10,.300,28,37,.757,14,45,20,5,3,13,27,41,79,.519,7,20,.350,24,31,.774,7,38,23,6,3,10,25
2000,ATL,64,2000-03-17,1,BOS,L,90,114,31,72,.431,2,6,.333,26,34,.765,12,35,15,6,4,19,20,49,99,.495,7,17,.412,9,11,.818,18,45,28,14,4,13,27
2000,ATL,65,2000-03-19,1,DAL,L,85,89,31,88,.352,3,11,.273,20,30,.667,24,64,13,2,0,11,18,34,85,.400,7,17,.412,14,17,.824,11,45,22,7,2,3,22
2000,ATL,66,2000-03-21,1,MIA,W,82,77,33,87,.379,1,8,.125,15,18,.833,18,45,19,9,6,13,18,31,81,.383,3,9,.333,12,12,1.000,16,45,16,5,8,18,22
2000,ATL,67,2000-03-22,0,ORL,L,90,103,36,86,.419,1,12,.083,17,30,.567,11,40,12,13,11,16,26,40,88,.455,2,3,.667,21,28,.750,18,57,18,9,4,20,27
2000,ATL,68,2000-03-24,0,NYK,L,83,95,35,82,.427,2,9,.222,11,14,.786,10,39,16,6,3,12,19,39,79,.494,2,7,.286,15,17,.882,7,38,23,7,4,14,19
2000,ATL,69,2000-03-25,1,CHH,L,70,86,29,87,.333,1,7,.143,11,16,.688,15,46,14,6,3,12,16,36,84,.429,3,9,.333,11,15,.733,13,51,21,6,5,14,18
2000,ATL,70,2000-03-28,1,DEN,W,116,111,45,82,.549,1,4,.250,25,31,.806,19,47,27,7,8,18,20,43,89,.483,7,17,.412,18,26,.692,15,33,23,11,2,12,24
2000,ATL,71,2000-03-30,1,PHO,L,74,118,28,79,.354,2,7,.286,16,19,.842,11,40,17,6,4,23,9,49,94,.521,8,12,.667,12,13,.923,12,49,32,20,7,9,18
2000,ATL,72,2000-04-01,0,HOU,L,93,115,38,103,.369,5,12,.417,12,15,.800,18,44,22,8,6,8,19,45,89,.506,4,10,.400,21,27,.778,15,58,23,3,11,12,17
2000,ATL,73,2000-04-04,0,MIN,L,76,86,34,81,.420,3,9,.333,5,11,.455,9,46,22,3,6,17,19,36,95,.379,5,10,.500,9,12,.750,19,52,23,8,4,9,15
2000,ATL,74,2000-04-05,0,PHI,L,86,107,34,76,.447,1,9,.111,17,25,.680,12,38,20,7,4,14,23,46,84,.548,0,4,.000,15,23,.652,17,45,29,8,4,14,24
2000,ATL,75,2000-04-07,1,TOR,L,84,104,33,81,.407,5,13,.385,13,18,.722,14,42,18,7,2,12,14,41,77,.532,7,16,.438,15,18,.833,8,39,25,6,2,12,21
2000,ATL,76,2000-04-08,0,WAS,L,98,108,36,78,.462,2,5,.400,24,28,.857,12,39,13,6,6,15,20,41,81,.506,5,10,.500,21,29,.724,15,42,22,9,10,9,26
2000,ATL,77,2000-04-10,0,BOS,L,94,99,33,68,.485,4,12,.333,24,31,.774,9,38,17,4,8,20,20,38,79,.481,7,10,.700,16,20,.800,8,31,24,12,3,12,28
2000,ATL,78,2000-04-12,0,CHH,L,87,119,36,82,.439,1,9,.111,14,18,.778,10,31,26,7,5,17,26,44,81,.543,6,12,.500,25,31,.806,11,42,35,8,9,15,15
2000,ATL,79,2000-04-14,1,PHI,L,92,104,36,84,.429,5,9,.556,15,16,.938,14,39,19,9,4,14,24,41,75,.547,0,2,.000,22,31,.710,10,38,26,8,7,11,17
2000,ATL,80,2000-04-16,1,CLE,W,104,101,39,74,.527,6,12,.500,20,31,.645,12,47,25,6,3,20,25,40,84,.476,2,9,.222,19,25,.760,9,34,23,11,3,11,29
2000,ATL,81,2000-04-18,1,NJN,W,111,109,45,101,.446,2,8,.250,19,24,.792,17,60,21,9,10,21,25,43,101,.426,5,14,.357,18,25,.720,12,52,23,13,4,16,20
2000,ATL,82,2000-04-19,0,IND,L,92,111,34,92,.370,4,14,.286,20,29,.690,10,41,18,12,5,6,17,44,90,.489,5,18,.278,18,22,.818,12,58,27,5,11,15,20
2000,BOS,1,1999-11-02,0,TOR,W,103,90,38,73,.521,10,13,.769,17,22,.773,6,39,21,12,4,17,30,33,75,.440,3,13,.231,21,30,.700,10,36,22,9,7,17,20
2000,BOS,2,1999-11-03,1,WAS,W,112,101,45,88,.511,5,16,.313,17,23,.739,15,43,29,11,7,16,27,36,79,.456,5,14,.357,24,33,.727,13,43,22,5,4,15,20
2000,BOS,3,1999-11-05,1,CHH,W,103,100,39,87,.448,4,12,.333,21,29,.724,18,46,23,15,4,17,27,36,75,.480,3,12,.250,25,34,.735,11,41,24,12,4,19,24
2000,BOS,4,1999-11-06,0,IND,L,108,115,42,80,.525,6,14,.429,18,23,.783,10,38,20,11,4,16,35,36,75,.480,10,20,.500,33,40,.825,12,39,19,4,5,14,25
2000,BOS,5,1999-11-10,1,DET,L,92,110,31,75,.413,7,16,.438,23,28,.821,8,40,19,7,3,21,28,39,84,.464,6,15,.400,26,29,.897,11,46,26,10,1,14,19
2000,BOS,6,1999-11-12,1,NYK,W,80,74,28,72,.389,9,20,.450,15,27,.556,15,49,15,5,6,19,25,27,68,.397,4,12,.333,16,25,.640,7,36,14,6,6,16,26
2000,BOS,7,1999-11-13,0,CHI,L,91,92,31,82,.378,3,12,.250,26,35,.743,12,43,21,11,4,10,21,34,71,.479,5,9,.556,19,28,.679,8,44,24,4,7,16,29
2000,BOS,8,1999-11-17,1,CLE,W,114,103,35,81,.432,6,15,.400,38,45,.844,16,47,19,9,5,18,25,38,80,.475,2,10,.200,25,34,.735,11,38,22,9,5,19,35
2000,BOS,9,1999-11-19,1,NJN,W,109,96,43,86,.500,6,15,.400,17,23,.739,16,49,26,13,6,17,26,37,88,.420,5,19,.263,17,24,.708,16,39,18,10,4,16,21
2000,BOS,10,1999-11-20,0,MIA,L,92,110,36,80,.450,6,17,.353,14,21,.667,13,37,15,10,1,20,25,40,78,.513,9,22,.409,21,28,.750,10,37,26,13,7,14,24
2000,BOS,11,1999-11-22,1,IND,W,95,85,37,82,.451,9,16,.563,12,21,.571,13,51,23,7,2,13,20,34,89,.382,6,18,.333,11,15,.733,13,41,18,3,6,11,19
2000,BOS,12,1999-11-24,1,SAS,L,98,121,40,89,.449,3,10,.300,15,19,.789,11,36,20,7,4,8,17,47,81,.580,8,16,.500,19,21,.905,9,43,35,5,8,14,20
2000,BOS,13,1999-11-26,1,MIL,L,112,114,43,89,.483,10,24,.417,16,20,.800,17,42,26,8,5,14,26,43,80,.538,4,8,.500,24,31,.774,13,41,18,11,2,11,21
2000,BOS,14,1999-11-27,0,ATL,L,84,94,30,78,.385,4,16,.250,20,25,.800,7,30,15,9,2,11,29,34,69,.493,1,10,.100,25,32,.781,10,47,17,3,5,18,20
2000,BOS,15,1999-12-03,1,MIA,W,96,84,35,77,.455,4,14,.286,22,31,.710,13,47,18,13,8,13,26,33,74,.446,6,17,.353,12,24,.500,10,40,22,9,4,18,27
2000,BOS,16,1999-12-04,0,PHI,L,74,77,32,76,.421,2,13,.154,8,15,.533,16,37,14,7,6,16,22,32,69,.464,1,4,.250,12,17,.706,10,37,27,9,3,18,25
2000,BOS,17,1999-12-08,1,DEN,W,115,90,47,91,.516,4,13,.308,17,20,.850,9,48,33,19,5,16,30,29,71,.408,2,10,.200,30,44,.682,7,40,17,9,2,24,16
2000,BOS,18,1999-12-10,1,HOU,W,100,96,39,83,.470,3,11,.273,19,25,.760,12,40,25,16,4,16,17,39,79,.494,5,18,.278,13,21,.619,10,45,26,10,9,25,19
2000,BOS,19,1999-12-12,0,NYK,L,97,99,35,89,.393,8,22,.364,19,23,.826,19,50,17,5,1,15,29,35,68,.515,3,10,.300,26,34,.765,4,32,21,7,12,15,27
2000,BOS,20,1999-12-14,0,CLE,L,88,115,33,80,.413,5,19,.263,17,21,.810,9,32,23,8,4,16,28,43,81,.531,6,12,.500,23,24,.958,12,43,34,10,4,15,27
2000,BOS,21,1999-12-15,1,UTA,L,86,96,31,77,.403,3,12,.250,21,29,.724,18,41,16,9,5,15,27,34,68,.500,2,4,.500,26,38,.684,12,42,21,10,7,13,21
2000,BOS,22,1999-12-17,0,SAS,L,94,103,37,90,.411,6,16,.375,14,22,.636,9,35,21,11,3,11,37,29,63,.460,3,11,.273,42,54,.778,9,46,18,7,8,18,23
2000,BOS,23,1999-12-18,0,HOU,L,94,100,39,80,.488,1,13,.077,15,24,.625,12,38,20,10,6,12,29,34,76,.447,4,15,.267,28,40,.700,15,48,21,5,7,14,17
2000,BOS,24,1999-12-20,1,LAL,L,90,99,36,89,.404,3,13,.231,15,18,.833,11,43,23,12,3,16,38,34,65,.523,3,10,.300,28,41,.683,6,45,19,10,5,21,22
2000,BOS,25,1999-12-22,1,ATL,W,98,81,40,83,.482,9,21,.429,9,11,.818,6,41,27,8,1,12,25,32,79,.405,1,5,.200,16,25,.640,12,45,13,5,2,13,15
2000,BOS,26,1999-12-26,0,LAC,L,100,103,38,77,.494,2,11,.182,22,29,.759,11,44,19,6,1,17,22,41,88,.466,8,22,.364,13,21,.619,10,36,23,9,6,11,20
2000,BOS,27,1999-12-28,0,SAC,L,101,114,40,89,.449,5,11,.455,16,24,.667,13,39,23,8,2,13,33,39,75,.520,8,19,.421,28,32,.875,8,44,29,6,12,17,22
2000,BOS,28,1999-12-30,0,DEN,W,102,94,33,78,.423,5,16,.313,31,45,.689,6,43,19,8,3,9,33,30,77,.390,3,13,.231,31,47,.660,14,53,21,3,10,14,32
2000,BOS,29,2000-01-03,1,CLE,W,105,98,36,78,.462,3,11,.273,30,37,.811,11,48,23,6,6,12,24,35,80,.438,2,11,.182,26,33,.788,8,38,21,8,4,9,25
2000,BOS,30,2000-01-04,0,NYK,L,88,96,32,81,.395,2,15,.133,22,31,.710,12,36,11,12,3,12,26,33,60,.550,5,10,.500,25,30,.833,3,36,15,7,4,17,26
2000,BOS,31,2000-01-07,1,SAC,W,101,93,41,86,.477,5,14,.357,14,19,.737,16,51,25,13,1,21,20,39,92,.424,6,23,.261,9,10,.900,15,45,23,12,6,19,18
2000,BOS,32,2000-01-08,0,CHI,L,79,96,29,68,.426,2,11,.182,19,27,.704,8,37,16,12,1,18,28,33,67,.493,7,18,.389,23,32,.719,8,38,21,10,7,20,23
2000,BOS,33,2000-01-10,1,VAN,L,103,112,40,88,.455,6,16,.375,17,22,.773,18,42,25,10,8,15,30,36,74,.486,8,10,.800,32,42,.762,16,43,22,11,1,18,22
2000,BOS,34,2000-01-12,1,LAC,W,95,88,35,93,.376,6,14,.429,19,26,.731,17,46,21,12,3,7,16,37,80,.463,6,17,.353,8,11,.727,10,47,15,3,8,19,21
2000,BOS,35,2000-01-13,0,MIN,L,85,103,31,83,.373,4,17,.235,19,26,.731,13,44,17,5,1,12,17,42,81,.519,4,9,.444,15,19,.789,7,44,33,6,9,13,24
2000,BOS,36,2000-01-15,0,NJN,W,99,96,41,85,.482,2,15,.133,15,21,.714,12,42,25,10,2,15,33,29,76,.382,3,18,.167,35,45,.778,15,49,15,7,4,18,21
2000,BOS,37,2000-01-17,0,WAS,W,105,101,36,80,.450,2,7,.286,31,34,.912,11,37,24,12,4,11,27,35,69,.507,1,4,.250,30,36,.833,7,34,19,5,7,20,31
2000,BOS,38,2000-01-19,1,TOR,W,94,90,33,84,.393,8,24,.333,20,32,.625,20,54,21,9,3,12,22,35,81,.432,5,14,.357,15,19,.789,10,42,22,9,6,15,24
2000,BOS,39,2000-01-21,1,SEA,W,111,86,44,91,.484,7,21,.333,16,22,.727,16,60,27,10,7,22,23,35,93,.376,0,8,.000,16,23,.696,14,42,19,12,6,16,23
2000,BOS,40,2000-01-22,0,CHH,L,96,110,42,92,.457,2,13,.154,10,13,.769,14,41,19,7,4,17,30,39,75,.520,4,11,.364,28,37,.757,8,40,31,8,9,14,19
2000,BOS,41,2000-01-25,0,MIA,L,89,115,34,85,.400,2,11,.182,19,25,.760,14,36,19,7,2,13,24,43,78,.551,9,13,.692,20,29,.690,14,47,27,9,7,13,22
2000,BOS,42,2000-01-26,0,ORL,L,89,111,31,75,.413,7,24,.292,20,24,.833,10,34,22,4,2,16,34,39,65,.600,2,3,.667,31,43,.721,5,34,25,6,6,11,23
2000,BOS,43,2000-01-28,1,PHO,W,91,88,32,78,.410,6,13,.462,21,32,.656,14,43,17,10,1,14,24,31,80,.388,7,19,.368,19,22,.864,14,45,23,6,3,16,27
2000,BOS,44,2000-02-01,0,IND,L,96,99,42,88,.477,5,17,.294,7,12,.583,13,45,18,9,3,14,28,36,74,.486,3,11,.273,24,30,.800,7,43,24,6,6,12,14
2000,BOS,45,2000-02-02,1,MIA,L,103,105,36,87,.414,8,14,.571,23,31,.742,12,40,23,11,3,12,27,36,75,.480,5,11,.455,28,31,.903,8,44,20,7,7,16,29
2000,BOS,46,2000-02-04,1,NJN,W,100,95,37,78,.474,5,15,.333,21,28,.750,13,49,26,5,5,14,21,35,80,.438,6,16,.375,19,24,.792,9,36,22,8,4,11,23
2000,BOS,47,2000-02-06,1,POR,L,94,100,35,77,.455,4,10,.400,20,27,.741,12,37,20,7,4,15,30,33,75,.440,4,11,.364,30,39,.769,17,42,19,9,9,14,26
2000,BOS,48,2000-02-08,0,NJN,L,113,131,39,89,.438,2,11,.182,33,34,.971,23,46,19,9,2,19,26,47,81,.580,7,15,.467,30,35,.857,10,36,28,13,4,14,26
2000,BOS,49,2000-02-09,1,IND,L,104,113,41,87,.471,8,16,.500,14,17,.824,11,31,24,4,3,5,25,44,78,.564,6,13,.462,19,22,.864,8,38,24,3,3,10,20
2000,BOS,50,2000-02-15,0,UTA,W,101,99,36,77,.468,3,12,.250,26,34,.765,11,39,17,7,5,17,29,32,80,.400,6,10,.600,29,33,.879,15,44,22,6,10,17,28
2000,BOS,51,2000-02-18,0,GSW,L,100,122,30,78,.385,4,13,.308,36,53,.679,17,50,17,5,0,18,36,43,84,.512,4,15,.267,32,45,.711,14,51,30,12,8,14,33
2000,BOS,52,2000-02-19,0,SEA,L,91,94,33,86,.384,4,18,.222,21,26,.808,17,42,16,10,4,20,24,41,82,.500,2,12,.167,10,16,.625,10,44,24,9,5,18,22
2000,BOS,53,2000-02-21,0,POR,L,92,105,32,86,.372,4,14,.286,24,28,.857,18,44,18,12,5,23,28,36,73,.493,2,9,.222,31,40,.775,8,39,24,13,6,19,25
2000,BOS,54,2000-02-24,0,VAN,W,101,77,46,81,.568,2,10,.200,7,13,.538,12,44,17,13,6,18,25,31,74,.419,2,8,.250,13,19,.684,8,32,19,5,4,19,16
2000,BOS,55,2000-02-25,0,LAL,L,96,109,37,89,.416,2,10,.200,20,30,.667,11,38,23,13,1,12,28,41,77,.532,2,7,.286,25,38,.658,8,47,35,8,8,19,24
2000,BOS,56,2000-02-28,1,DAL,L,100,108,38,92,.413,4,15,.267,20,25,.800,20,49,27,9,1,20,31,38,81,.469,5,14,.357,27,35,.771,12,38,26,6,3,17,20
2000,BOS,57,2000-03-01,1,TOR,L,94,96,37,86,.430,2,10,.200,18,31,.581,21,51,21,11,2,17,24,34,85,.400,6,14,.429,22,27,.815,15,45,21,12,4,17,30
2000,BOS,58,2000-03-03,0,TOR,L,104,114,38,85,.447,4,18,.222,24,28,.857,13,42,20,8,4,15,30,39,79,.494,8,17,.471,28,33,.848,11,38,29,7,10,15,27
2000,BOS,59,2000-03-05,1,ORL,W,97,91,36,92,.391,7,19,.368,18,24,.750,18,46,24,16,7,16,22,38,82,.463,6,14,.429,9,13,.692,11,48,18,6,7,26,21
2000,BOS,60,2000-03-08,1,MIL,W,112,101,40,97,.412,6,15,.400,26,30,.867,26,65,25,11,3,16,23,39,83,.470,8,14,.571,15,25,.600,8,38,25,12,8,16,26
2000,BOS,61,2000-03-10,1,CHI,W,104,74,38,84,.452,4,11,.364,24,32,.750,14,50,26,19,2,15,34,25,65,.385,0,4,.000,24,33,.727,10,39,14,8,6,26,29
2000,BOS,62,2000-03-12,1,PHI,W,93,77,36,93,.387,1,15,.067,20,25,.800,17,50,21,14,7,15,29,30,73,.411,2,6,.333,15,29,.517,8,44,14,8,6,24,23
2000,BOS,63,2000-03-13,0,DET,L,115,124,36,81,.444,9,23,.391,34,45,.756,15,40,16,10,0,18,33,40,71,.563,7,17,.412,37,49,.755,7,39,26,11,4,17,32
2000,BOS,64,2000-03-15,1,GSW,W,121,104,40,82,.488,5,14,.357,36,44,.818,13,41,28,8,3,10,36,30,68,.441,3,9,.333,41,58,.707,13,39,15,6,4,21,31
2000,BOS,65,2000-03-17,0,ATL,W,114,90,49,99,.495,7,17,.412,9,11,.818,18,45,28,14,4,13,27,31,72,.431,2,6,.333,26,34,.765,12,35,15,6,4,19,20
2000,BOS,66,2000-03-18,0,DAL,W,104,99,40,81,.494,8,17,.471,16,21,.762,14,47,17,6,6,16,26,38,87,.437,7,22,.318,16,21,.762,11,40,22,7,3,10,19
2000,BOS,67,2000-03-20,0,PHO,L,106,110,36,93,.387,4,14,.286,30,34,.882,21,54,13,8,2,12,26,37,82,.451,4,16,.250,32,36,.889,11,42,27,7,8,15,25
2000,BOS,68,2000-03-22,1,MIN,L,106,109,41,76,.539,4,8,.500,20,28,.714,7,33,21,8,3,15,27,39,81,.481,3,6,.500,28,31,.903,13,42,22,11,2,17,25
2000,BOS,69,2000-03-24,0,PHI,L,115,117,42,106,.396,8,20,.400,23,32,.719,20,65,23,9,3,16,35,39,97,.402,5,17,.294,34,46,.739,17,57,22,7,6,16,33
2000,BOS,70,2000-03-26,0,MIL,L,84,99,30,74,.405,4,23,.174,20,28,.714,8,36,16,5,2,17,22,41,81,.506,3,11,.273,14,21,.667,9,34,22,8,7,13,25
2000,BOS,71,2000-03-28,0,ORL,L,87,122,34,92,.370,4,18,.222,15,27,.556,13,33,23,6,5,12,29,47,85,.553,5,9,.556,23,33,.697,13,52,24,3,10,16,22
2000,BOS,72,2000-03-31,1,WAS,L,102,104,38,79,.481,2,7,.286,24,26,.923,14,42,21,6,5,14,26,41,82,.500,5,10,.500,17,19,.895,13,35,18,4,8,12,24
2000,BOS,73,2000-04-01,0,CLE,L,103,109,36,89,.404,9,27,.333,22,33,.667,14,41,23,12,5,13,28,40,80,.500,4,9,.444,25,30,.833,10,47,30,7,8,22,29
2000,BOS,74,2000-04-04,0,CHH,L,105,112,42,82,.512,6,12,.500,15,19,.789,5,28,26,9,1,15,32,37,65,.569,4,7,.571,34,45,.756,5,40,29,9,10,22,22
2000,BOS,75,2000-04-05,0,DET,L,106,111,38,80,.475,10,22,.455,20,33,.606,8,37,20,7,2,18,36,31,66,.470,6,15,.400,43,56,.768,6,38,17,8,9,14,28
2000,BOS,76,2000-04-07,1,PHI,L,97,102,38,92,.413,6,16,.375,15,17,.882,15,51,23,8,5,17,25,36,77,.468,1,5,.200,29,38,.763,7,40,21,13,3,14,18
